user_id,item_id,relevance
user_0180,item_0063,5
user_0180,item_0097,5
user_0180,item_0121,2
user_0180,item_0002,1
user_0180,item_0007,1
user_0180,item_0011,1
user_0180,item_0024,1
user_0180,item_0038,1
user_0180,item_0045,1
user_0180,item_0095,1
user_0180,item_0130,1
user_0180,item_0141,1
user_0180,item_0158,1
user_0180,item_0189,1
user_0181,item_0024,2
user_0181,item_0011,1
user_0181,item_0026,1
user_0181,item_0118,1
user_0181,item_0162,1
user_0181,item_0165,1
user_0181,item_0168,1
user_0181,item_0173,1
user_0182,item_0081,5
user_0182,item_0111,5
user_0182,item_0170,5
user_0182,item_0129,2
user_0183,item_0005,5
user_0183,item_0120,5
user_0183,item_0031,2
user_0183,item_0060,2
user_0183,item_0142,2
user_0183,item_0150,2
user_0183,item_0154,2
user_0183,item_0011,1
user_0183,item_0033,1
user_0183,item_0042,1
user_0183,item_0053,1
user_0183,item_0078,1
user_0183,item_0104,1
user_0183,item_0113,1
user_0183,item_0134,1
user_0183,item_0145,1
user_0183,item_0170,1
user_0183,item_0172,1
user_0183,item_0174,1
user_0183,item_0180,1
user_0183,item_0196,1
user_0184,item_0159,2
user_0184,item_0016,1
user_0184,item_0091,1
user_0184,item_0133,1
user_0185,item_0004,5
user_0185,item_0060,2
user_0185,item_0083,2
user_0185,item_0099,2
user_0185,item_0130,2
user_0185,item_0133,2
user_0185,item_0187,2
user_0185,item_0002,1
user_0185,item_0017,1
user_0185,item_0036,1
user_0185,item_0052,1
user_0185,item_0066,1
user_0185,item_0080,1
user_0185,item_0123,1
user_0185,item_0126,1
user_0185,item_0135,1
user_0185,item_0136,1
user_0185,item_0148,1
user_0185,item_0153,1
user_0185,item_0174,1
user_0185,item_0181,1
user_0188,item_0083,2
user_0188,item_0112,2
user_0188,item_0021,1
user_0188,item_0066,1
user_0188,item_0097,1
user_0188,item_0114,1
user_0188,item_0117,1
user_0188,item_0118,1
user_0188,item_0169,1
user_0189,item_0073,5
user_0189,item_0115,5
user_0189,item_0198,5
user_0189,item_0025,2
user_0189,item_0103,2
user_0189,item_0168,2
user_0189,item_0173,2
user_0189,item_0038,1
user_0189,item_0070,1
user_0189,item_0164,1
user_0189,item_0171,1
user_0189,item_0175,1
user_0190,item_0017,5
user_0190,item_0018,2
user_0190,item_0121,2
user_0190,item_0166,2
user_0190,item_0051,1
user_0190,item_0058,1
user_0191,item_0074,5
user_0191,item_0100,5
user_0191,item_0164,5
user_0191,item_0035,2
user_0191,item_0040,2
user_0191,item_0002,1
user_0191,item_0005,1
user_0191,item_0020,1
user_0191,item_0097,1
user_0191,item_0149,1
user_0191,item_0167,1
user_0191,item_0174,1
user_0192,item_0021,5
user_0192,item_0045,5
user_0192,item_0102,5
user_0192,item_0172,5
user_0192,item_0060,2
user_0192,item_0115,1
user_0192,item_0141,1
user_0192,item_0148,1
user_0192,item_0173,1
user_0192,item_0182,1
user_0192,item_0192,1
user_0193,item_0019,2
user_0193,item_0036,2
user_0193,item_0071,2
user_0193,item_0089,2
user_0193,item_0155,2
user_0193,item_0198,2
user_0193,item_0006,1
user_0193,item_0009,1
user_0193,item_0017,1
user_0193,item_0035,1
user_0193,item_0049,1
user_0193,item_0068,1
user_0193,item_0145,1
user_0193,item_0153,1
user_0193,item_0161,1
user_0193,item_0184,1
user_0194,item_0047,5
user_0194,item_0134,5
user_0194,item_0140,5
user_0194,item_0158,5
user_0194,item_0046,2
user_0194,item_0097,2
user_0194,item_0108,2
user_0194,item_0005,1
user_0194,item_0006,1
user_0194,item_0034,1
user_0194,item_0040,1
user_0194,item_0042,1
user_0194,item_0043,1
user_0194,item_0069,1
user_0194,item_0076,1
user_0194,item_0081,1
user_0194,item_0112,1
user_0194,item_0141,1
user_0194,item_0146,1
user_0194,item_0156,1
user_0194,item_0181,1
user_0194,item_0185,1
user_0195,item_0037,5
user_0195,item_0020,2
user_0195,item_0032,2
user_0195,item_0034,2
user_0195,item_0137,2
user_0195,item_0155,2
user_0195,item_0161,2
user_0195,item_0004,1
user_0195,item_0041,1
user_0195,item_0051,1
user_0195,item_0077,1
user_0195,item_0096,1
user_0195,item_0097,1
user_0195,item_0104,1
user_0195,item_0145,1
user_0195,item_0150,1
user_0195,item_0191,1
user_0196,item_0001,2
user_0196,item_0168,2
user_0196,item_0009,1
user_0196,item_0034,1
user_0196,item_0069,1
user_0196,item_0074,1
user_0196,item_0081,1
user_0196,item_0123,1
user_0196,item_0141,1
user_0196,item_0178,1
user_0196,item_0179,1
user_0196,item_0192,1
user_0196,item_0198,1
user_0197,item_0106,5
user_0197,item_0150,5
user_0197,item_0101,1
user_0197,item_0161,1
user_0198,item_0122,2
user_0198,item_0032,1
user_0198,item_0036,1
user_0198,item_0051,1
user_0198,item_0120,1
user_0198,item_0140,1
user_0199,item_0089,5
user_0199,item_0182,5
user_0199,item_0041,2
user_0199,item_0100,2
user_0199,item_0103,2
user_0199,item_0127,2
user_0199,item_0072,1
user_0199,item_0115,1
user_0199,item_0140,1
user_0199,item_0179,1
user_0200,item_0068,2
user_0200,item_0154,2
user_0200,item_0187,2
user_0200,item_0032,1
user_0200,item_0053,1
user_0200,item_0076,1
user_0200,item_0114,1
user_0200,item_0115,1
user_0200,item_0129,1
user_0200,item_0134,1
user_0200,item_0136,1
user_0201,item_0161,2
user_0201,item_0000,1
user_0201,item_0007,1
user_0201,item_0023,1
user_0201,item_0040,1
user_0201,item_0057,1
user_0202,item_0016,5
user_0202,item_0053,2
user_0202,item_0082,2
user_0202,item_0084,2
user_0202,item_0099,2
user_0202,item_0135,2
user_0202,item_0173,2
user_0202,item_0188,2
user_0202,item_0044,1
user_0202,item_0049,1
user_0202,item_0051,1
user_0202,item_0052,1
user_0202,item_0077,1
user_0202,item_0093,1
user_0202,item_0158,1
user_0202,item_0160,1
user_0202,item_0169,1
user_0202,item_0170,1
user_0202,item_0172,1
user_0202,item_0194,1
user_0202,item_0198,1
user_0203,item_0001,5
user_0203,item_0083,1
user_0203,item_0091,1
user_0203,item_0111,1
user_0203,item_0118,1
user_0203,item_0162,1
user_0203,item_0176,1
user_0204,item_0000,5
user_0204,item_0022,5
user_0204,item_0025,5
user_0204,item_0151,5
user_0204,item_0161,5
user_0204,item_0196,5
user_0204,item_0020,2
user_0204,item_0119,2
user_0204,item_0127,2
user_0204,item_0140,2
user_0204,item_0160,2
user_0204,item_0002,1
user_0204,item_0033,1
user_0204,item_0038,1
user_0204,item_0079,1
user_0204,item_0080,1
user_0204,item_0083,1
user_0204,item_0099,1
user_0204,item_0104,1
user_0204,item_0109,1
user_0204,item_0112,1
user_0204,item_0122,1
user_0204,item_0145,1
user_0204,item_0178,1
user_0205,item_0026,2
user_0205,item_0049,2
user_0205,item_0071,2
user_0205,item_0075,2
user_0205,item_0185,2
user_0205,item_0006,1
user_0205,item_0007,1
user_0205,item_0034,1
user_0205,item_0038,1
user_0205,item_0040,1
user_0205,item_0063,1
user_0205,item_0066,1
user_0205,item_0068,1
user_0205,item_0074,1
user_0205,item_0081,1
user_0205,item_0083,1
user_0205,item_0123,1
user_0205,item_0132,1
user_0205,item_0141,1
user_0205,item_0143,1
user_0205,item_0148,1
user_0205,item_0151,1
user_0205,item_0155,1
user_0205,item_0162,1
user_0205,item_0179,1
user_0205,item_0183,1
user_0205,item_0194,1
user_0206,item_0012,5
user_0206,item_0148,5
user_0206,item_0176,5
user_0206,item_0002,2
user_0206,item_0023,2
user_0206,item_0068,2
user_0206,item_0031,1
user_0206,item_0042,1
user_0206,item_0057,1
user_0206,item_0074,1
user_0206,item_0076,1
user_0206,item_0104,1
user_0206,item_0152,1
user_0206,item_0183,1
user_0207,item_0024,1
user_0207,item_0109,1
user_0207,item_0144,1
user_0208,item_0058,5
user_0208,item_0087,5
user_0208,item_0096,5
user_0208,item_0192,5
user_0208,item_0012,2
user_0208,item_0104,2
user_0208,item_0108,2
user_0208,item_0125,2
user_0208,item_0149,2
user_0208,item_0193,2
user_0208,item_0008,1
user_0208,item_0032,1
user_0208,item_0037,1
user_0208,item_0056,1
user_0208,item_0070,1
user_0208,item_0113,1
user_0208,item_0167,1
user_0208,item_0170,1
user_0208,item_0194,1
user_0208,item_0196,1
user_0209,item_0106,2
user_0209,item_0138,2
user_0209,item_0176,2
user_0209,item_0188,2
user_0209,item_0025,1
user_0209,item_0063,1
user_0209,item_0064,1
user_0209,item_0068,1
user_0209,item_0069,1
user_0209,item_0076,1
user_0209,item_0089,1
user_0209,item_0094,1
user_0209,item_0119,1
user_0209,item_0139,1
user_0209,item_0142,1
user_0209,item_0172,1
user_0209,item_0177,1
user_0209,item_0189,1
user_0210,item_0025,2
user_0210,item_0130,2
user_0210,item_0158,2
user_0210,item_0171,2
user_0210,item_0008,1
user_0210,item_0062,1
user_0210,item_0087,1
user_0210,item_0176,1
user_0211,item_0123,5
user_0211,item_0136,5
user_0211,item_0075,2
user_0211,item_0012,1
user_0211,item_0017,1
user_0211,item_0023,1
user_0211,item_0066,1
user_0211,item_0086,1
user_0211,item_0127,1
user_0211,item_0153,1
user_0212,item_0072,5
user_0212,item_0027,2
user_0212,item_0159,2
user_0212,item_0056,1
user_0212,item_0066,1
user_0212,item_0095,1
user_0212,item_0120,1
user_0213,item_0065,5
user_0213,item_0020,2
user_0213,item_0022,2
user_0213,item_0188,2
user_0213,item_0017,1
user_0213,item_0033,1
user_0213,item_0081,1
user_0213,item_0113,1
user_0213,item_0124,1
user_0213,item_0146,1
user_0214,item_0061,1
user_0214,item_0068,1
user_0214,item_0098,1
user_0214,item_0109,1
user_0214,item_0168,1
user_0215,item_0024,2
user_0215,item_0036,2
user_0215,item_0047,2
user_0215,item_0122,2
user_0215,item_0097,1
user_0215,item_0169,1
user_0215,item_0186,1
user_0216,item_0135,5
user_0216,item_0158,5
user_0216,item_0186,5
user_0216,item_0061,2
user_0216,item_0146,2
user_0216,item_0022,1
user_0216,item_0053,1
user_0216,item_0065,1
user_0216,item_0093,1
user_0216,item_0110,1
user_0216,item_0113,1
user_0216,item_0132,1
user_0216,item_0134,1
user_0216,item_0162,1
user_0216,item_0176,1
user_0217,item_0022,5
user_0217,item_0078,5
user_0217,item_0115,5
user_0217,item_0156,5
user_0217,item_0135,1
user_0218,item_0000,5
user_0218,item_0006,5
user_0218,item_0040,5
user_0218,item_0007,2
user_0218,item_0065,2
user_0218,item_0073,2
user_0218,item_0117,2
user_0218,item_0130,2
user_0218,item_0180,2
user_0218,item_0013,1
user_0218,item_0018,1
user_0218,item_0035,1
user_0218,item_0051,1
user_0218,item_0060,1
user_0218,item_0111,1
user_0218,item_0118,1
user_0218,item_0126,1
user_0218,item_0133,1
user_0218,item_0155,1
user_0218,item_0191,1
user_0218,item_0196,1
user_0219,item_0080,5
user_0219,item_0175,5
user_0219,item_0026,2
user_0219,item_0074,2
user_0219,item_0177,2
user_0219,item_0005,1
user_0219,item_0008,1
user_0219,item_0046,1
user_0219,item_0055,1
user_0219,item_0066,1
user_0219,item_0071,1
user_0219,item_0090,1
user_0219,item_0103,1
user_0219,item_0108,1
user_0219,item_0137,1
user_0219,item_0154,1
user_0219,item_0157,1
user_0219,item_0160,1
user_0219,item_0168,1
user_0219,item_0180,1
user_0220,item_0014,5
user_0220,item_0029,5
user_0220,item_0053,5
user_0220,item_0070,5
user_0220,item_0097,5
user_0220,item_0052,2
user_0220,item_0116,2
user_0220,item_0140,2
user_0220,item_0174,2
user_0220,item_0181,2
user_0220,item_0183,2
user_0220,item_0010,1
user_0220,item_0032,1
user_0220,item_0041,1
user_0220,item_0048,1
user_0220,item_0054,1
user_0220,item_0066,1
user_0220,item_0080,1
user_0220,item_0082,1
user_0220,item_0083,1
user_0220,item_0099,1
user_0220,item_0100,1
user_0220,item_0102,1
user_0220,item_0129,1
user_0220,item_0173,1
user_0220,item_0185,1
user_0221,item_0010,5
user_0221,item_0056,5
user_0221,item_0080,5
user_0221,item_0155,5
user_0221,item_0031,2
user_0221,item_0187,2
user_0221,item_0188,2
user_0221,item_0022,1
user_0221,item_0046,1
user_0221,item_0047,1
user_0221,item_0102,1
user_0221,item_0105,1
user_0221,item_0111,1
user_0221,item_0126,1
user_0221,item_0135,1
user_0221,item_0150,1
user_0221,item_0167,1
user_0221,item_0174,1
user_0221,item_0177,1
user_0221,item_0183,1
user_0222,item_0044,1
user_0222,item_0059,1
user_0222,item_0182,1
user_0222,item_0195,1
user_0223,item_0126,5
user_0223,item_0134,5
user_0223,item_0174,5
user_0223,item_0036,2
user_0223,item_0086,2
user_0223,item_0130,2
user_0223,item_0005,1
user_0223,item_0013,1
user_0223,item_0042,1
user_0223,item_0048,1
user_0223,item_0056,1
user_0223,item_0129,1
user_0223,item_0161,1
user_0224,item_0045,2
user_0224,item_0115,2
user_0224,item_0012,1
user_0224,item_0047,1
user_0224,item_0055,1
user_0224,item_0062,1
user_0224,item_0087,1
user_0224,item_0141,1
user_0224,item_0185,1
user_0225,item_0006,5
user_0225,item_0022,5
user_0225,item_0055,2
user_0225,item_0140,2
user_0225,item_0020,1
user_0225,item_0071,1
user_0225,item_0110,1
user_0225,item_0111,1
user_0225,item_0172,1
user_0225,item_0196,1
user_0226,item_0022,5
user_0226,item_0159,5
user_0226,item_0038,2
user_0226,item_0080,2
user_0226,item_0123,2
user_0226,item_0192,2
user_0226,item_0196,2
user_0226,item_0014,1
user_0226,item_0016,1
user_0226,item_0031,1
user_0226,item_0047,1
user_0226,item_0052,1
user_0226,item_0070,1
user_0226,item_0076,1
user_0226,item_0077,1
user_0226,item_0098,1
user_0226,item_0151,1
user_0226,item_0155,1
user_0226,item_0165,1
user_0226,item_0175,1
user_0227,item_0011,5
user_0227,item_0111,5
user_0227,item_0074,2
user_0227,item_0122,2
user_0227,item_0009,1
user_0227,item_0023,1
user_0227,item_0036,1
user_0227,item_0042,1
user_0227,item_0054,1
user_0227,item_0072,1
user_0227,item_0075,1
user_0227,item_0081,1
user_0227,item_0109,1
user_0227,item_0123,1
user_0227,item_0126,1
user_0227,item_0133,1
user_0227,item_0160,1
user_0227,item_0174,1
user_0227,item_0177,1
user_0227,item_0183,1
user_0227,item_0187,1
user_0227,item_0189,1
user_0227,item_0193,1
user_0227,item_0195,1
user_0228,item_0117,5
user_0228,item_0149,5
user_0228,item_0074,2
user_0228,item_0166,2
user_0228,item_0190,2
user_0228,item_0018,1
user_0228,item_0019,1
user_0228,item_0036,1
user_0228,item_0037,1
user_0228,item_0039,1
user_0228,item_0061,1
user_0228,item_0066,1
user_0228,item_0068,1
user_0228,item_0086,1
user_0228,item_0088,1
user_0228,item_0096,1
user_0228,item_0115,1
user_0228,item_0116,1
user_0228,item_0118,1
user_0228,item_0127,1
user_0228,item_0172,1
user_0228,item_0179,1
user_0229,item_0061,5
user_0229,item_0120,2
user_0229,item_0001,1
user_0229,item_0071,1
user_0229,item_0072,1
user_0229,item_0079,1
user_0229,item_0086,1
user_0229,item_0108,1
user_0229,item_0113,1
user_0229,item_0167,1
user_0229,item_0176,1
user_0229,item_0197,1
user_0230,item_0065,5
user_0230,item_0013,2
user_0230,item_0059,2
user_0230,item_0070,2
user_0230,item_0089,2
user_0230,item_0104,2
user_0230,item_0118,2
user_0230,item_0131,2
user_0230,item_0143,2
user_0230,item_0146,2
user_0230,item_0180,2
user_0230,item_0003,1
user_0230,item_0017,1
user_0230,item_0076,1
user_0230,item_0079,1
user_0230,item_0095,1
user_0230,item_0148,1
user_0230,item_0171,1
user_0230,item_0172,1
user_0230,item_0191,1
user_0230,item_0198,1
user_0231,item_0101,5
user_0231,item_0043,2
user_0231,item_0067,2
user_0231,item_0148,2
user_0231,item_0011,1
user_0231,item_0048,1
user_0231,item_0086,1
user_0231,item_0130,1
user_0231,item_0168,1
user_0231,item_0197,1
user_0232,item_0009,1
user_0232,item_0135,1
user_0233,item_0128,5
user_0233,item_0147,5
user_0233,item_0094,2
user_0233,item_0111,2
user_0233,item_0197,2
user_0233,item_0034,1
user_0233,item_0042,1
user_0233,item_0055,1
user_0233,item_0096,1
user_0233,item_0132,1
user_0234,item_0044,5
user_0234,item_0029,2
user_0234,item_0016,1
user_0234,item_0049,1
user_0234,item_0057,1
user_0234,item_0068,1
user_0234,item_0114,1
user_0234,item_0135,1
user_0234,item_0141,1
user_0234,item_0149,1
user_0234,item_0180,1
user_0234,item_0187,1
user_0235,item_0092,5
user_0235,item_0096,5
user_0235,item_0186,5
user_0235,item_0032,2
user_0235,item_0038,2
user_0235,item_0042,2
user_0235,item_0086,2
user_0235,item_0127,2
user_0235,item_0132,2
user_0235,item_0166,2
user_0235,item_0015,1
user_0235,item_0016,1
user_0235,item_0055,1
user_0235,item_0071,1
user_0235,item_0084,1
user_0235,item_0124,1
user_0235,item_0172,1
user_0235,item_0189,1
user_0235,item_0193,1
user_0235,item_0198,1
user_0236,item_0038,5
user_0236,item_0085,5
user_0236,item_0006,2
user_0236,item_0053,2
user_0236,item_0057,2
user_0236,item_0120,2
user_0236,item_0174,2
user_0236,item_0188,2
user_0236,item_0018,1
user_0236,item_0025,1
user_0236,item_0087,1
user_0236,item_0094,1
user_0236,item_0099,1
user_0236,item_0137,1
user_0236,item_0138,1
user_0236,item_0144,1
user_0236,item_0156,1
user_0236,item_0166,1
user_0236,item_0169,1
user_0237,item_0113,5
user_0237,item_0134,5
user_0237,item_0155,5
user_0237,item_0083,2
user_0237,item_0179,2
user_0237,item_0000,1
user_0237,item_0021,1
user_0237,item_0027,1
user_0237,item_0046,1
user_0237,item_0077,1
user_0237,item_0121,1
user_0237,item_0143,1
user_0237,item_0160,1
user_0237,item_0167,1
user_0238,item_0111,5
user_0238,item_0180,5
user_0238,item_0027,1
user_0238,item_0054,1
user_0238,item_0117,1
user_0238,item_0135,1
user_0238,item_0150,1
user_0238,item_0165,1
user_0238,item_0185,1
user_0238,item_0194,1
user_0238,item_0198,1
user_0238,item_0199,1
user_0239,item_0029,5
user_0239,item_0169,5
user_0239,item_0109,2
user_0239,item_0124,2
user_0239,item_0151,2
user_0239,item_0031,1
user_0239,item_0033,1
user_0239,item_0043,1
user_0239,item_0060,1
user_0239,item_0081,1
user_0239,item_0097,1
user_0240,item_0184,5
user_0240,item_0042,2
user_0240,item_0077,2
user_0240,item_0103,2
user_0240,item_0027,1
user_0240,item_0051,1
user_0240,item_0058,1
user_0240,item_0100,1
user_0240,item_0101,1
user_0240,item_0133,1
user_0240,item_0155,1
user_0240,item_0161,1
user_0240,item_0199,1
user_0241,item_0019,5
user_0241,item_0138,5
user_0241,item_0170,5
user_0241,item_0041,2
user_0241,item_0077,2
user_0241,item_0078,2
user_0241,item_0091,2
user_0241,item_0107,2
user_0241,item_0124,2
user_0241,item_0136,2
user_0241,item_0148,2
user_0241,item_0025,1
user_0241,item_0035,1
user_0241,item_0048,1
user_0241,item_0053,1
user_0241,item_0055,1
user_0241,item_0061,1
user_0241,item_0075,1
user_0241,item_0102,1
user_0241,item_0106,1
user_0241,item_0119,1
user_0241,item_0122,1
user_0241,item_0129,1
user_0241,item_0150,1
user_0242,item_0110,5
user_0242,item_0191,5
user_0242,item_0026,2
user_0242,item_0099,2
user_0242,item_0021,1
user_0242,item_0044,1
user_0242,item_0055,1
user_0242,item_0076,1
user_0243,item_0182,2
user_0243,item_0193,2
user_0244,item_0090,5
user_0244,item_0054,2
user_0244,item_0101,2
user_0244,item_0128,2
user_0244,item_0089,1
user_0244,item_0154,1
user_0244,item_0183,1
user_0244,item_0199,1
user_0245,item_0068,5
user_0245,item_0177,5
user_0245,item_0192,5
user_0245,item_0041,2
user_0245,item_0091,2
user_0245,item_0121,2
user_0245,item_0131,2
user_0245,item_0140,2
user_0245,item_0006,1
user_0245,item_0010,1
user_0245,item_0074,1
user_0245,item_0089,1
user_0245,item_0094,1
user_0245,item_0095,1
user_0245,item_0106,1
user_0245,item_0108,1
user_0245,item_0111,1
user_0245,item_0174,1
user_0245,item_0176,1
user_0245,item_0186,1
user_0246,item_0123,5
user_0246,item_0147,5
user_0246,item_0028,2
user_0246,item_0146,2
user_0246,item_0133,1
user_0246,item_0152,1
user_0247,item_0072,5
user_0247,item_0132,5
user_0247,item_0164,5
user_0247,item_0086,2
user_0247,item_0143,2
user_0247,item_0179,2
user_0247,item_0000,1
user_0247,item_0045,1
user_0247,item_0046,1
user_0247,item_0068,1
user_0247,item_0091,1
user_0247,item_0148,1
user_0247,item_0156,1
user_0247,item_0161,1
user_0247,item_0195,1
user_0248,item_0031,5
user_0248,item_0064,1
user_0249,item_0153,5
user_0249,item_0042,2
user_0249,item_0186,2
user_0249,item_0027,1
user_0249,item_0111,1
user_0249,item_0145,1
user_0250,item_0122,2
user_0250,item_0183,2
user_0250,item_0049,1
user_0250,item_0058,1
user_0250,item_0075,1
user_0250,item_0106,1
user_0250,item_0123,1
user_0250,item_0166,1
user_0251,item_0139,5
user_0251,item_0090,1
user_0251,item_0166,1
user_0251,item_0187,1
user_0252,item_0006,2
user_0252,item_0147,2
user_0252,item_0027,1
user_0252,item_0036,1
user_0252,item_0046,1
user_0252,item_0050,1
user_0252,item_0063,1
user_0252,item_0080,1
user_0252,item_0090,1
user_0252,item_0116,1
user_0252,item_0118,1
user_0252,item_0140,1
user_0252,item_0149,1
user_0252,item_0160,1
user_0252,item_0174,1
user_0253,item_0184,2
user_0253,item_0118,1
user_0254,item_0032,5
user_0254,item_0063,2
user_0254,item_0137,2
user_0254,item_0033,1
user_0254,item_0051,1
user_0254,item_0072,1
user_0254,item_0082,1
user_0254,item_0083,1
user_0254,item_0103,1
user_0254,item_0123,1
user_0254,item_0136,1
user_0254,item_0152,1
user_0254,item_0174,1
user_0254,item_0190,1
user_0254,item_0199,1
user_0255,item_0090,5
user_0255,item_0015,2
user_0255,item_0134,2
user_0255,item_0039,1
user_0255,item_0044,1
user_0255,item_0107,1
user_0255,item_0111,1
user_0255,item_0162,1
user_0256,item_0155,5
user_0256,item_0165,5
user_0256,item_0193,5
user_0256,item_0185,2
user_0256,item_0012,1
user_0256,item_0015,1
user_0256,item_0036,1
user_0256,item_0086,1
user_0256,item_0121,1
user_0256,item_0129,1
user_0256,item_0131,1
user_0256,item_0137,1
user_0256,item_0189,1
user_0257,item_0061,5
user_0257,item_0007,2
user_0257,item_0022,2
user_0257,item_0073,2
user_0257,item_0190,2
user_0257,item_0029,1
user_0257,item_0079,1
user_0257,item_0086,1
user_0257,item_0112,1
user_0257,item_0116,1
user_0257,item_0121,1
user_0257,item_0123,1
user_0257,item_0125,1
user_0257,item_0137,1
user_0257,item_0144,1
user_0257,item_0162,1
user_0257,item_0170,1
user_0257,item_0173,1
user_0257,item_0185,1
user_0258,item_0075,5
user_0258,item_0042,2
user_0258,item_0132,2
user_0258,item_0014,1
user_0258,item_0031,1
user_0258,item_0036,1
user_0258,item_0057,1
user_0258,item_0143,1
user_0258,item_0165,1
user_0258,item_0175,1
user_0258,item_0195,1
user_0259,item_0004,1
user_0259,item_0008,1
user_0259,item_0032,1
user_0259,item_0049,1
user_0259,item_0074,1
user_0259,item_0118,1
user_0259,item_0125,1
user_0259,item_0181,1
user_0260,item_0047,5
user_0260,item_0104,5
user_0260,item_0150,5
user_0260,item_0037,2
user_0260,item_0090,2
user_0260,item_0102,2
user_0260,item_0124,2
user_0260,item_0165,2
user_0260,item_0199,2
user_0260,item_0005,1
user_0260,item_0042,1
user_0260,item_0058,1
user_0260,item_0062,1
user_0260,item_0072,1
user_0260,item_0100,1
user_0260,item_0127,1
user_0260,item_0129,1
user_0260,item_0134,1
user_0260,item_0173,1
user_0260,item_0181,1
user_0260,item_0197,1
user_0261,item_0192,5
user_0261,item_0075,1
user_0261,item_0109,1
user_0261,item_0110,1
user_0262,item_0033,5
user_0262,item_0123,5
user_0262,item_0151,5
user_0262,item_0172,5
user_0262,item_0182,5
user_0262,item_0036,2
user_0262,item_0020,1
user_0262,item_0030,1
user_0262,item_0049,1
user_0262,item_0055,1
user_0262,item_0058,1
user_0262,item_0074,1
user_0262,item_0076,1
user_0262,item_0078,1
user_0262,item_0108,1
user_0262,item_0175,1
user_0263,item_0182,2
user_0263,item_0000,1
user_0264,item_0084,1
user_0264,item_0144,1
user_0264,item_0152,1
user_0264,item_0159,1
user_0265,item_0166,5
user_0265,item_0017,1
user_0265,item_0020,1
user_0265,item_0044,1
user_0265,item_0085,1
user_0265,item_0098,1
user_0265,item_0160,1
user_0266,item_0044,2
user_0266,item_0104,2
user_0266,item_0195,2
user_0266,item_0000,1
user_0266,item_0003,1
user_0266,item_0019,1
user_0266,item_0020,1
user_0266,item_0024,1
user_0266,item_0065,1
user_0266,item_0072,1
user_0266,item_0145,1
user_0267,item_0123,2
user_0267,item_0024,1
user_0267,item_0033,1
user_0267,item_0041,1
user_0267,item_0045,1
user_0267,item_0092,1
user_0267,item_0102,1
user_0267,item_0170,1
user_0267,item_0185,1
user_0268,item_0027,5
user_0268,item_0163,5
user_0268,item_0177,5
user_0268,item_0090,2
user_0268,item_0145,2
user_0268,item_0158,2
user_0268,item_0167,2
user_0268,item_0180,2
user_0268,item_0185,2
user_0268,item_0001,1
user_0268,item_0029,1
user_0268,item_0037,1
user_0268,item_0084,1
user_0268,item_0116,1
user_0268,item_0120,1
user_0268,item_0157,1
user_0268,item_0172,1
user_0269,item_0123,5
user_0269,item_0000,2
user_0269,item_0073,1
user_0269,item_0074,1
user_0269,item_0136,1
user_0269,item_0160,1
user_0269,item_0161,1
user_0270,item_0073,5
user_0270,item_0089,2
user_0270,item_0163,2
user_0270,item_0168,2
user_0270,item_0008,1
user_0270,item_0010,1
user_0270,item_0018,1
user_0270,item_0025,1
user_0270,item_0037,1
user_0270,item_0038,1
user_0270,item_0040,1
user_0270,item_0045,1
user_0270,item_0069,1
user_0270,item_0094,1
user_0270,item_0101,1
user_0270,item_0102,1
user_0270,item_0103,1
user_0270,item_0141,1
user_0270,item_0182,1
user_0271,item_0044,5
user_0271,item_0165,5
user_0271,item_0017,2
user_0271,item_0021,2
user_0271,item_0080,2
user_0271,item_0135,2
user_0271,item_0006,1
user_0271,item_0011,1
user_0271,item_0016,1
user_0271,item_0018,1
user_0271,item_0027,1
user_0271,item_0121,1
user_0271,item_0124,1
user_0271,item_0129,1
user_0271,item_0142,1
user_0271,item_0151,1
user_0271,item_0155,1
user_0271,item_0163,1
user_0271,item_0172,1
user_0271,item_0184,1
user_0272,item_0098,5
user_0272,item_0173,5
user_0272,item_0169,2
user_0272,item_0005,1
user_0272,item_0023,1
user_0272,item_0046,1
user_0272,item_0049,1
user_0272,item_0053,1
user_0272,item_0085,1
user_0272,item_0106,1
user_0272,item_0125,1
user_0272,item_0179,1
user_0273,item_0080,5
user_0273,item_0082,5
user_0273,item_0159,5
user_0273,item_0112,2
user_0273,item_0123,2
user_0273,item_0145,2
user_0273,item_0175,2
user_0273,item_0014,1
user_0273,item_0018,1
user_0273,item_0046,1
user_0273,item_0101,1
user_0273,item_0110,1
user_0273,item_0141,1
user_0273,item_0156,1
user_0273,item_0164,1
user_0273,item_0184,1
user_0273,item_0195,1
user_0274,item_0074,5
user_0274,item_0113,5
user_0274,item_0148,5
user_0274,item_0047,2
user_0274,item_0048,2
user_0274,item_0173,2
user_0274,item_0175,2
user_0274,item_0187,2
user_0274,item_0011,1
user_0274,item_0012,1
user_0274,item_0019,1
user_0274,item_0022,1
user_0274,item_0030,1
user_0274,item_0036,1
user_0274,item_0044,1
user_0274,item_0057,1
user_0274,item_0064,1
user_0274,item_0067,1
user_0274,item_0092,1
user_0274,item_0115,1
user_0274,item_0138,1
user_0274,item_0142,1
user_0274,item_0152,1
user_0274,item_0177,1
user_0275,item_0055,5
user_0275,item_0093,5
user_0275,item_0188,5
user_0275,item_0022,2
user_0275,item_0059,2
user_0275,item_0063,2
user_0275,item_0181,2
user_0275,item_0183,2
